,y_test,prediction
3277,5753.8436,4669.170268397485
5644,1612.5676,3581.8493018471863
6093,3823.0236,3336.2368637449104
7068,2410.196,1933.836395432578
912,2665.8632,1831.2935118161504
1746,404.8064,887.9463536245155
2951,2423.512,2670.0285971818657
5799,7425.0016,4358.7283878933695
1854,113.186,-73.29434420246184
6969,331.5684,896.5742411502315
3055,572.588,387.3880836988567
5565,3555.372,3809.853363894862
5970,2308.9944,3225.794097124626
8285,1604.578,2610.6849823783705
559,1966.7732,2359.1939325243216
138,535.3032,1544.1800060237033
6901,2988.1104,3981.253647517405
8143,2348.9424,2159.477759248283
137,1314.2892,1038.6381925913947
6749,1926.1594,2765.2345249594537
4947,296.281,879.125470316962
5237,4725.8484,3463.115032196833
7595,6431.628,4445.901554963457
3302,894.8352,1108.6853306393152
5568,2492.7552,3007.4853660003223
8062,2073.3012,1917.3520477105246
7902,5257.1568,3274.3939652562744
4737,1896.1984,1910.189327644959
2242,984.7182,1961.970771887055
5510,1597.92,2582.740623268082
863,1707.777,1803.7117270980034
6648,1159.8236,1529.094762052673
760,5163.9448,2855.3121293555914
6088,5946.9256,3420.1213198593005
6851,1278.336,1461.6704866199732
2703,966.7416,1496.2958109922563
5412,3705.8428,2768.6491630990167
1940,796.2968,3151.6701772465112
2873,1657.842,1952.2575225548117
1985,1705.7796,3567.614115116039
7236,7939.665,4194.278013815119
3063,3110.6176,3019.153180360064
8172,2396.88,2589.8258875119805
5441,1695.1268,1122.0720722841234
1751,6404.996,3844.870710692116
6780,4566.7222,3800.6041737301884
4397,3466.1548,2928.6055243269366
900,143.147,426.6223482449709
2724,511.3344,654.6598887937353
393,916.1408,1733.4094680187573
2707,539.298,888.6242347985005
2735,2656.542,3006.1401447022545
3864,1733.7432,2452.6615952526436
7059,155.1314,634.055530162359
3429,3418.883,4130.389528883321
5031,527.3136,871.7064021303468
831,5976.2208,3984.091314710221
908,657.8104,809.6197740643438
3987,1342.2528,1362.7965556870777
420,291.6204,-280.94620731230543
2570,3643.2576,3072.6404010530955
4218,1850.924,2796.610110217603
5658,1272.3438,1260.3657259526913
5525,830.9184,1279.0600258812717
194,5070.7328,4299.395643787122
290,569.259,1705.6402268041516
4713,602.549,1572.207759262037
5856,3488.1262,1810.00225877067
4045,3089.312,3143.549640035906
3426,2535.3664,2640.511532936081
6073,2326.971,2470.7918060175775
6351,1800.3232,3637.850462499669
5971,808.947,865.5166201085233
4665,2432.8332,2784.698784095403
7308,1428.141,2136.042690765584
7617,2625.9152,2944.6752493633394
963,2157.192,1221.8832789382022
7309,193.082,-237.5800459444622
5117,2892.901,3765.680826498369
5953,3383.5956,1630.0507449776437
5857,3515.424,2942.011276927474
2049,1328.271,2735.9289545721745
4655,94.5436,-1006.9440735434823
6674,125.8362,69.0364052091627
4958,5359.69,3650.332366820481
7077,736.3748,892.3428996946263
2212,2942.836,1689.1526560281343
6554,3775.086,2918.0957765410535
2851,466.06,1501.607703420973
159,2471.4496,2445.8078627339482
3152,885.514,2214.7976395201886
7350,3950.1914,3665.3005405443905
2400,2336.958,2853.1807545473953
1912,860.2136,852.1445020036124
3614,1488.7288,1850.7718953297476
6682,2199.1374,3376.230843791814
4411,1779.6834,2548.0521103707215
6534,1821.6288,1914.0877303908758
6468,282.2992,1992.154077216498
2311,231.6984,1169.4291703417962
4456,785.644,624.2145411548231
3353,628.5152,369.9174610604596
9,4710.535,3018.523632631588
5417,2045.3376,2833.275562201658
1139,2399.5432,3751.8905432507595
4472,365.5242,43.08654786973966
2884,3020.0688,3466.1575456558303
1314,739.038,1180.1795042969798
3345,857.5504,1742.1821782471166
227,153.134,586.7280950274999
7240,916.1408,1002.1860632289597
3904,2446.815,2664.570504091769
3586,99.87,572.1124819238448
8209,3075.996,1661.50985666789
634,2370.248,1879.2305699646404
8346,1596.5884,2535.9229901829062
7927,4837.7028,3699.0684373547574
747,2041.3428,2369.587263485523
8468,467.3916,1306.5098426608472
191,4745.8224,4260.96331229435
6672,2993.4368,3048.5341388650118
6601,319.584,1699.3460087584444
1421,2375.5744,2408.979574121684
1461,3914.904,2932.4680622478186
530,1960.781,1675.2088672446935
5861,3364.9532,2790.658481963261
4291,517.3266,768.5380623786302
7924,276.9728,750.3317590021554
7112,1278.336,2647.281442040044
1460,4247.804,3367.512808606561
7205,3004.0896,2075.1250383961305
7890,2554.0088,1413.578249370365
291,3866.9664,4188.241814633648
3197,3981.484,4680.8498782163315
8488,2756.412,4351.160301871178
4348,2048.6666,1644.9494234499193
1352,2356.932,1877.53407880005
2529,5972.226,5042.159304543751
1710,6769.8544,4861.138335123647
2635,5470.8786,4059.5962998455047
4578,1384.864,1749.616106273937
3363,3572.017,3591.4214623645344
6804,1597.92,2391.7286561176857
4222,3200.5006,4147.102340607591
6472,3202.498,3794.394702483737
4644,3235.788,1568.569709450651
6179,555.2772,969.7499691226701
1861,2885.5772,3980.469655918956
3598,218.3824,-1015.3406217422544
1523,5478.2024,5422.531739746368
6404,4508.1318,3460.241458875878
5820,1090.5804,776.1455147987419
48,2576.646,980.1792259988788
4583,743.0328,1978.5375427705021
3791,968.739,3071.0817039862186
3635,759.012,2143.845978936006
321,4950.8888,3555.8474619355356
4724,3044.7034,2844.590272210327
1819,1012.016,2054.544955396695
6306,1017.3424,2124.6614969269713
2306,3169.208,3052.938095101349
2355,4653.942,2459.002318496531
4630,1151.1682,619.5837107073255
1946,3448.844,2799.0603948203275
7712,1241.0512,2574.2684712410583
5377,985.384,1621.1888121284421
2455,3506.7686,2579.2844124891276
6888,203.7348,258.77284324247887
7579,1388.8588,1774.0389661591628
6224,761.0094,1419.3667212652704
4430,2684.5056,1823.874223395359
8256,1358.232,2445.085677819442
8086,3825.6868,3727.475350187999
5357,5327.0658,3648.714687451639
840,1406.1696,1500.508131121468
8078,5145.3024,3622.7383970325172
6528,412.796,-553.5160638769512
6475,2277.036,1647.657062976553
3013,735.709,1070.4877151960466
667,1325.6078,1897.757736709106
6193,3475.476,3085.9993585017573
1380,1575.2828,1755.8098460572105
4677,1186.4556,1879.6852944606933
4993,331.5684,1177.1315345450726
7957,894.8352,2299.538914096844
3553,731.0484,1981.9564857992161
3943,3327.6684,2713.0942550338727
1469,2863.6058,2713.4303323921
2436,908.817,2160.650631775137
3814,2649.884,4234.186660157081
1216,1303.6364,1817.5231757229744
4031,221.7114,-616.4110949751699
5056,1805.6496,1279.456691333638
8108,1731.08,1357.0797297067309
5007,2302.3364,1995.7912101518878
3114,459.402,1784.4301006302735
3615,460.7336,3639.0253781550346
4003,1810.976,2093.584098538233
5668,2530.04,3886.826490269434
2252,283.6308,482.7486310774859
5814,283.6308,1593.0758220731045
1748,2406.867,2648.7557774281
133,101.2016,-213.52182188010875
1785,3171.8712,3851.0650055732467
1238,3559.3668,3195.015000415519
8240,882.185,603.1838063498732
7789,838.908,737.6732686756966
5548,2956.152,2975.570230917676
1957,3067.3406,2939.724632893083
1453,3731.809,3236.0253716673524
2182,1113.2176,1629.0619175142158
8081,1872.2296,1290.0175640219259
7416,185.0924,-393.0654558324766
5682,1701.7848,2919.8238865758526
4651,2048.6666,2013.0893019384714
3682,2556.672,3384.929007572282
8303,5313.7498,3587.13481735159
1398,5191.2426,3560.884073603044
8185,1084.5882,1961.0078816471241
4016,596.5568,526.5942359721389
2078,1022.6688,994.318198635721
124,866.8716,1093.1628074399418
6202,1549.9824,3110.443460033601
2826,995.371,3192.2795149712592
2044,805.618,656.5949158992215
3136,3858.9768,2926.94764313083
4162,2992.771,1679.756106173693
4389,89.883,-434.5260640636211
1868,1244.3802,2815.265882627025
3657,2739.1012,1892.0578115085557
2738,1861.5768,2410.9927330437777
5679,2596.62,3086.39358170696
7271,1298.31,2284.0326870494323
8505,2117.244,3065.5753054976103
5191,1301.639,1218.0096855004992
6811,75.9012,-339.9534220409939
3733,569.259,4304.184148398556
6958,466.06,396.96155934001035
5186,2799.689,1642.4514925222445
976,474.0496,47.66314349354502
4749,908.1512,1369.9969093065188
2916,2536.698,2787.903108792752
5020,619.8598,1438.3229425058198
2149,1537.998,1290.9820678706594
7226,579.246,1648.8620185048856
7980,171.7764,-353.64048972569776
185,1012.016,1365.5960033707229
843,2896.23,1698.6600501970481
1815,1977.426,3128.7132225371315
3908,1304.968,1494.3935998134586
5045,593.2278,3153.224746090985
5695,1436.7964,1172.236160297107
7193,2037.348,1755.1979281485324
3872,2556.672,2811.9189854070473
8206,360.8636,1039.9975457119572
1051,1810.976,3143.055766070104
4812,91.8804,-1021.9635150936786
4721,1145.176,2323.4460164691086
6365,1677.816,1800.3533021579233
6208,183.7608,-433.79333435099056
3435,5069.4012,3030.564777097835
3071,3691.1952,2799.7197493916815
4382,889.5088,1604.0110934397699
2164,910.8144,2107.024614337384
5526,329.571,17.975342094537154
5344,135.8232,-1247.916297554986
7995,4037.4112,3711.9580248224192
5651,1340.2554,1907.9169837142254
2272,1478.076,796.2603070183945
2846,492.692,3533.4975486025983
475,1193.1136,1313.249460353031
5537,690.4346,690.0665565235496
8403,3984.1472,2539.983637701188
6030,2390.8878,1887.0893095652636
7948,2848.2924,2300.843000297165
4586,2053.3272,2727.5480846775963
8171,222.3772,1870.3614251271204
597,5770.4886,3350.3020913642818
3432,88.5514,-461.4213162326223
4141,5000.8238,4057.9739270441833
8458,452.744,1763.2417216208937
1246,1619.2256,1633.3565766560837
3220,2530.7058,1883.891128122364
1387,1989.4104,1949.8182355267481
2938,798.96,1648.7277363087542
1167,1737.738,1576.842152192226
6810,3589.9936,3425.847575263851
6470,4152.5946,3102.75807376867
3200,2040.0112,3990.3226200618146
1995,732.38,705.2265313736164
5983,1627.881,1809.9997262291945
6328,1310.2944,1761.301561203193
6610,758.3462,820.833014712541
153,898.83,1858.4047463922727
4706,4306.3944,3095.220225137124
8218,3825.6868,2475.984611742306
1761,2841.6344,2149.0232812342883
3701,1970.768,1445.3779454317832
275,7298.4996,4167.676232921505
4991,8508.924,3842.273023508039
143,2676.516,2830.266194827927
5743,4807.076,3973.603439391257
6701,1298.31,1616.4065591254957
3431,679.116,1059.650885720685
5876,219.714,36.73662561317337
7560,7322.4684,3008.6124749137393
7983,2552.6772,2204.625332670289
5984,143.8128,833.7350038041727
2717,4063.3774,3854.354011338512
4880,335.5632,603.1516638501053
3164,455.4072,1788.8951507648462
7306,1062.6168,641.7217874596219
4390,683.1108,1775.3963330055353
7985,2916.204,2437.4785996009678
7611,1290.9862,2589.2419484006205
272,1929.4884,1376.3172277850676
2648,6306.4576,4581.881206239677
875,2808.3444,2314.962597483684
3098,9467.676,5644.607332763955
1926,2167.8448,3092.5889386139775
6798,175.7712,-328.39690203000214
4166,1904.188,1527.5496982911711
7025,6076.0908,3805.1887969212976
5114,351.5424,811.3890706330901
6339,976.7286,1736.7929420149514
2243,2037.348,3674.088461322156
3662,3621.2862,2606.418196181954
2406,3243.7776,1861.129959901856
8228,1813.6392,2436.076127136414
2460,2187.153,2231.142047818159
6467,2603.278,2512.1075524056655
7332,431.4384,596.0570676026223
7225,4194.54,3255.1477625256102
7809,1342.2528,1801.7472225285028
6204,677.1186,1774.0192652115775
5430,1576.6144,3139.6464440511577
3563,801.6232,926.9436752393481
6596,1705.1138,2233.5064515448175
1433,843.5686,1938.3453957606616
6153,2067.309,2869.1168946256826
751,3435.528,2742.0405650994744
6051,5779.144,3821.9543944278957
1916,2181.1608,1673.9490675187842
3652,2940.1728,2921.7567809863417
8243,2362.9242,2842.696210951942
1008,1334.2632,1704.777687309291
3617,591.2304,810.7862810017782
2393,1168.479,972.4959175800302
472,8114.7704,4410.811391784064
5094,894.8352,782.2726082865127
4838,509.337,1812.7248441423803
4774,2283.0282,3964.940057867637
2036,1911.5118,2748.3158611748295
2545,739.038,1923.5750033142026
8280,4326.3684,3493.4808058736717
4945,1403.5064,1273.7638393233783
3169,1488.7288,1530.049801832617
4500,1332.2658,988.2251203174014
2017,756.3488,1398.2632251231207
7710,255.6672,370.05934976980205
3885,343.5528,942.9492116823296
439,3600.6464,3377.744561069058
263,5359.69,3708.8795428453386
7319,3316.3498,3115.761573024898
5092,229.701,-633.988618767463
7321,1651.184,2673.5661468734797
893,729.051,2338.957638893687
1479,4492.8184,2244.3527670689846
1129,174.4396,-436.46309342977315
7379,555.2772,1086.1761500680618
6809,4731.1748,4019.687737563337
8270,1937.478,2751.463001070035
2971,1757.712,1342.9632356386276
2402,3756.4436,3798.6130358018586
2247,5105.3544,2991.9880860160324
121,2085.9514,2415.380370581643
818,322.2472,1300.948861590393
4700,2759.0752,2831.808276659911
4448,181.0976,761.9931950266403
4346,9251.9568,5511.63638337649
1906,4916.933,3690.6316112109985
7097,3635.268,2281.321262163301
6318,253.004,509.92451702989086
5768,2708.4744,2504.4967964061843
1457,2826.321,3106.637902610077
6580,3803.0496,2440.015417559854
4658,543.2928,756.7704339596239
7592,6066.7696,4273.5155263374
8191,1286.3256,876.046426115762
2150,1687.1372,1960.2001305545004
496,2348.9424,3034.115025703554
7422,868.869,1527.302853542163
2646,3282.394,1685.1643229903748
735,1751.054,2819.34832003256
7360,2748.4224,3658.940935755368
2456,3560.6984,1669.9945571748387
4799,454.0756,806.6955254272666
5566,986.7156,921.7718048961324
5988,2217.114,3524.8926040464958
6143,787.6414,1807.6801366567977
2608,1949.4624,1961.7254018328797
6023,1492.0578,860.2838996258688
3192,387.4956,1212.3486757560554
812,3617.9572,2544.4180103958934
5806,622.523,2044.2350868682072
1775,2748.4224,2431.140166788574
146,6301.1312,3436.42840666781
3669,1312.9576,1258.252582505529
206,780.9834,777.3594348997754
1294,5382.993,4036.75639941916
3719,1038.648,1520.2265604902655
2103,5768.4912,3821.661773879139
2876,885.514,1081.7891064068322
3699,415.4592,984.6393516858984
5358,4288.4178,3591.1651214772946
4762,2024.032,1689.6138665936387
6266,89.2172,-1146.0470378888926
3689,671.1264,2143.131174953952
8382,3103.9596,2260.6243713573926
2670,1611.236,2616.718171875303
240,6795.1548,3919.129152411839
579,1547.3192,1780.651012818838
6256,1771.028,1345.7480447467935
698,761.0094,2092.203487529999
4490,402.809,1273.6176007392392
4279,1895.5326,2151.322631929199
142,2143.876,1711.7032025195865
3263,3318.3472,3800.4288879820574
6924,1102.5648,1147.922952667552
3501,5145.3024,3913.0138759162955
1856,2181.1608,1358.0303304667977
6548,447.4176,1021.4814303328258
3021,2721.7904,1590.7515623932113
7127,539.298,1728.0267920217934
2372,3803.0496,2852.260772296214
4183,355.5372,1017.8352265651652
6137,3635.268,3888.0578081374233
6327,344.8844,829.4919936326473
7992,2440.8228,3031.2476116797543
5418,4729.8432,2950.5551998750943
2465,4580.704,3693.2019246970904
991,9133.4444,5297.031233108648
6330,2143.876,1262.803120612805
3054,142.4812,392.9801042051022
7439,2816.334,2502.898253927141
3890,1561.9668,4319.086389925311
2636,2673.8528,2787.5227879935487
899,1725.7536,3399.8243023538594
6010,1278.336,1662.0298702241303
4426,1105.8938,1586.2182586955278
1399,1808.9786,1590.7768707774985
252,759.012,1080.1709159857282
7596,3735.8038,3414.7448702589245
1839,363.5268,1020.8101413942161
718,2358.2636,2690.331719267
8235,551.2824,1076.6064642778233
5023,2546.685,1723.420352211554
2962,774.9912,2247.091688563457
3860,639.168,973.6213163366083
2131,115.8492,-10.220871585884879
6323,2410.196,3338.7178251576765
6972,1944.136,3127.1398694555114
8519,549.285,1763.850239068967
2535,8760.5964,4161.131761622944
5432,2852.2872,1715.2542963830892
7753,457.4046,422.08417293869365
8104,1470.0864,1997.556108983531
3658,5093.37,3042.74164923364
7037,539.298,1516.044543626399
3942,4725.8484,2940.153872815099
756,1061.951,1527.7083267679795
1182,366.19,640.4458598117146
3233,1388.8588,1521.7520838400778
5216,2783.044,3404.1603791937946
3998,529.311,1738.2282218132368
3757,8958.339,4626.491818585773
7465,2302.3364,2770.3615483178055
4480,3797.7232,2661.78634434677
8149,202.4032,1708.3177058839774
1843,1468.089,2587.1370878159755
230,4769.1254,4040.13084210407
2043,1637.868,1697.245542590291
2994,3079.9908,2760.6138112455687
6049,923.4646,463.0524881877796
5436,767.0016,829.6604725828502
5690,4869.6612,3377.062365642992
7640,697.7584,1445.08398748602
5796,5339.0502,2805.2121521288964
8230,703.0848,797.0621365085578
6685,515.3292,946.117689029774
731,1039.9796,788.7858828740736
7093,1037.3164,834.6262661452217
1369,1985.4156,2156.907085231959
4587,3159.8868,2367.492778471033
2943,575.2512,1184.8707850994106
695,2488.7604,3274.7295539407205
7249,1829.6184,2117.7968152529525
1670,255.0014,2104.3943915490486
5124,847.5634,2196.6815142642035
4792,2444.8176,2595.114164200391
8094,116.515,56.5062063517571
1120,1482.0708,1659.4378026601448
3822,1754.383,2427.252487233985
3281,3440.8544,2809.3853587222366
6883,150.4708,-652.7463820990973
3027,5920.2936,2443.9024117838276
7681,575.2512,838.5066933278979
5751,490.6946,591.901118347811
7175,2293.681,2484.1513702403868
1202,2233.0932,3474.2203229332886
6856,2526.711,3624.035020254459
3170,663.1368,1502.571551621459
4747,3263.7516,3452.825801669572
3542,5512.824,3918.706343888213
6886,8217.3036,5348.454521741056
113,4097.3332,3384.636666185456
5473,3846.9924,3342.8187841733397
4771,3057.3536,3280.658040859704
2759,1540.6612,1819.9781847424752
7685,942.7728,3700.5336618093274
2936,1261.691,4098.454107869718
8451,3254.4304,3994.6702146889183
6516,1937.478,2700.15412192387
2909,905.488,938.9760014331473
3939,1151.1682,2606.8324907800597
1696,254.3356,2198.523833506496
2063,1779.0176,1733.4955264801788
6603,958.752,1574.0728951525887
2228,969.4048,3892.15163900761
3253,1231.73,2057.485302669827
3378,1757.712,1853.9035174224
4064,1989.4104,3510.858921951281
6214,1410.8302,3235.1660737036423
1043,7152.0236,4404.993847966383
1531,2043.3402,2398.849608361828
6065,3954.852,3101.009594641679
12,1589.2646,2435.2141523455452
1564,6179.9556,2911.452969818303
6403,2106.5912,2385.6088465808766
1568,2173.1712,2066.3904054560044
4508,508.6712,1994.8189519732218
1982,1603.2464,1931.7048398882814
5765,4180.5582,2808.075720403807
3519,2087.283,1795.9068875062678
2055,37.2848,-1171.1875556744485
1867,209.727,1373.3712462776934
6782,3020.0688,4037.213172031867
6736,1442.7886,1960.4614264292406
1567,3095.97,3318.0456623022797
5489,607.2096,1599.8849740625576
8217,2726.451,2585.400140036967
2521,4234.488,2892.242565023599
5342,2540.6928,3130.3030620061736
5101,219.0482,1655.7264662482935
6263,2808.3444,2309.4056983159953
4598,7150.692,5230.241036077028
1678,1277.0044,2630.8444448518053
7524,3295.71,2199.4830794422037
3367,355.5372,1039.5353420555077
4986,2306.997,1754.1910924724264
7589,1960.1152,2019.2573131513154
1086,4420.912,3481.8146366819246
6914,1340.2554,1986.5640198198564
1983,2709.806,1916.47430411704
806,2037.348,2355.957116162783
4717,37.9506,-1158.5260224884055
7754,1118.544,747.3231042502866
678,2870.9296,1884.1041882548154
1318,2864.2716,2585.364197850518
6661,3111.9492,2638.9900605736293
2193,1062.6168,2866.1134057348027
2310,2067.309,3575.6453965517444
2229,4933.578,3570.813959579424
6546,3139.9128,2836.8495205238714
7652,1062.6168,905.4573807880756
7811,4170.5712,2335.006129963122
3865,175.7712,904.879592955363
6191,3145.905,2926.616147751644
5584,5077.3908,2621.5401354977143
5388,4965.5364,3208.25003355444
1484,3848.324,3168.2256233735006
3585,1448.7808,2838.2379707426812
1520,1182.4608,2332.0344976224696
3518,4202.5296,4189.170099311906
5078,2796.36,3657.899054400695
4130,327.5736,696.5454787174015
4265,36.619,-1245.3523429455067
7294,1930.82,1637.1593433052399
6,343.5528,1003.4978026453655
4641,2221.1088,1477.7099798405663
783,3364.9532,2883.6112699871505
3099,1618.5598,2004.3974969093001
8115,579.246,623.1643474904993
4625,3551.3772,3959.267259874238
8,1076.5986,1617.3524187998835
7568,379.506,1070.0003260746773
5588,2854.9504,2820.129675565951
1702,5326.4,2605.1431364393807
2883,3113.2808,3559.5510860663826
517,372.848,356.8165101267311
5907,647.1576,851.4199776736548
6644,50.6008,-971.1423474747198
993,2836.308,2314.9033130035873
1136,1012.016,2295.2374731747805
3032,2458.1336,3008.5510121742236
3780,4604.6728,4286.714150343489
3931,1154.4972,3121.74924809158
2702,347.5476,906.9221018478556
3498,6458.26,4100.336257321927
7329,1034.6532,1255.8956728539815
4532,479.376,761.1930590266616
6226,5226.53,3328.2006337070275
3456,4133.2864,4153.423878740867
3018,155.1314,630.1995746395773
7216,745.696,653.0090786112357
1771,3078.6592,2899.371573579664
7998,109.857,12.312940149721499
4117,234.3616,60.01094125725149
4476,1797.66,1470.3439770518453
4860,722.393,1661.837556700454
1700,7116.0704,5059.089653151643
3646,4258.4568,2610.423524834531
1001,703.0848,1936.8352166654306
7539,7017.532,5055.7905216424715
5591,317.5866,775.5368470574381
371,384.8324,1353.50945488268
5340,5049.4272,3351.0098452790844
826,5182.5872,2623.9289469418036
2932,5715.2272,3193.5453179879673
402,6911.004,3659.0667437910347
4463,2570.6538,3135.255532036493
2196,459.402,428.10854864210955
3655,1928.1568,1580.0124016777256
2602,3006.087,2236.6684180206257
7856,6064.1064,4416.897828998071
7851,3528.74,2297.7943658145405
3594,1926.1594,2696.9737094251436
1784,4138.6128,2383.9870979462316
1160,3129.26,2242.3320088223263
7842,386.8298,856.3839298005041
4821,2290.352,3590.4038442236247
6760,1470.0864,1734.523764749199
1196,3661.9,3079.6910339182177
6297,2227.101,2324.7534855940435
5266,2073.967,2449.031873308704
220,1995.4026,903.4057242642011
6211,539.298,723.7220430186558
3424,1174.4712,2769.9612269410145
8080,3002.758,2394.9557363544477
3034,1655.1788,1238.2864261538061
4156,5238.5144,2929.6714298243596
364,182.4292,1024.6926274025868
7038,1030.6584,3260.9183848014504
5665,4693.89,4519.7338925680215
6992,1406.1696,1251.4829873115477
7881,469.389,615.3461928605047
1281,4264.449,2011.9012056083595
5757,484.7024,413.5766479652852
6040,110.5228,-946.1840439058251
130,7968.2944,4291.832210613127
302,5895.659,2610.645050036278
5855,3554.7062,3040.473781626228
6166,406.138,716.8325953958944
1790,4111.9808,4077.2840501749984
3471,2153.1972,1660.0951131656584
5807,804.2864,1285.528518445018
4100,5141.3076,3075.908467817003
235,2293.0152,4741.408709199199
4642,1225.072,1082.2869476906599
4314,5106.686,3145.0185891073684
1108,1606.5754,1386.726010008524
1232,4845.0266,4030.4621377327635
5221,3769.7596,2955.970576844845
7257,5536.7928,3143.598008019975
862,2014.7108,1934.79481295585
1361,2700.4848,3595.5991636670187
8318,316.9208,654.4713019051851
3937,1330.2684,2308.335121055988
8247,1577.946,1788.1950322155612
4668,1382.2008,1975.2702785100234
1370,5954.2494,2986.3544419174486
7715,3301.0364,2861.3136083953978
6435,3563.3616,2344.421408369759
730,886.8456,897.7600201214655
555,1757.712,1364.8950093618803
7883,1270.3464,1687.820240555339
4050,6114.7072,4412.28256592698
1774,3787.0704,4177.9270162841885
5161,1534.0032,1600.7983127152934
7944,961.4152,829.3562968221261
4592,399.48,702.8595394200056
8126,3520.0846,3066.049945845999
3991,980.0576,2050.9536744484444
3368,2257.062,2053.6142512965193
5990,1547.3192,4980.275486576067
910,727.0536,485.4931560759141
2293,8604.7992,3793.8640817695423
1881,3415.554,2994.8022782934495
5014,425.4462,554.3411033283073
5852,3615.294,3939.2556490078105
3631,5400.9696,3351.0154837117366
2543,1230.3984,1554.6135657868847
1173,5404.9644,3573.5264955604775
2731,525.982,1668.6194680774083
1027,830.9184,887.7909972462553
5454,3094.6384,3129.8965471250826
7587,1731.7458,1670.0338181991692
2171,4958.8784,4190.104448552933
443,2133.2232,1898.638689919797
2378,3205.1612,3258.936211161567
84,3091.9752,4164.888259191838
3262,1544.656,1247.0032249126682
4121,633.8416,1479.4526521829473
729,5113.344,4001.449891464027
7728,1944.136,1557.9401089278508
3073,6893.0274,3681.7176275560573
5842,1014.6792,1088.8000053512098
5782,2117.244,2734.124103930019
2861,6048.793,4083.3969794275267
5153,4374.306,3854.4143505121824
1974,4548.0798,2670.545928525671
3358,2460.7968,1744.6108455645842
8117,1225.072,3884.5514725135085
2728,171.7764,1604.5595016397015
281,6088.0752,3881.6601991999423
7177,1697.79,1568.2078578397977
1939,2277.036,1831.3716767964484
8001,4233.1564,3890.7620980577612
2913,982.055,2873.140579627011
8100,3775.086,3077.2771316064113
4174,126.502,1045.6876924418252
7829,5283.123,5118.716902229524
534,2684.5056,2364.636112763373
6326,940.7754,1739.7240874386798
2048,849.5608,705.441977529774
539,2719.793,2312.7731779951964
4372,2696.49,2421.8467859186094
1554,4153.9262,3909.887511594415
1715,886.8456,432.101678209131
7237,1125.8678,972.3448996665336
1551,2330.3,2634.2778803191372
3572,2407.5328,2422.7953587152524
6397,1864.24,3710.7296476831148
8252,1823.6262,2729.1451785025974
1362,1581.9408,2009.7504977547333
4763,4207.856,4249.827571287557
7024,1422.1488,2496.7421076627334
269,2516.724,2770.553078469964
661,7443.644,4089.136685909722
7259,3483.4656,2346.538149990797
4375,2546.685,2506.5782389323435
5523,663.1368,1772.297090697561
774,1331.6,2722.9442235434412
2999,2141.2128,2827.7548149299164
5976,447.4176,693.1259647024901
4008,1640.5312,2334.210139328766
2995,5466.8838,5525.758362732173
2501,1904.188,3092.947737184086
5169,1701.7848,3035.3229020204994
5832,192.4162,1197.8058175861452
5915,1264.3542,2245.674305575604
2754,2163.85,1429.932941206785
8431,848.895,999.5715585804717
4172,1629.8784,2556.080077011568
7612,36.619,-1275.2600860327966
2513,3119.9388,2347.1105248315384
6845,4804.4128,3470.6883707497364
6954,2450.144,2448.506228517433
2235,1992.0736,1897.1647556315945
8254,1985.4156,2260.051345460339
2584,2402.2064,1711.0158528320253
6048,2281.6966,1744.132498847256
5255,4261.12,4825.660045081437
322,958.752,945.6051333776954
7272,2659.871,2529.9449250032762
4429,3739.1328,3642.043409627533
5606,447.4176,771.5120558691597
4890,1181.795,3392.1898891978317
3838,671.1264,996.5319819105221
3213,7247.233,4788.239595128196
5609,2406.2012,2882.5605044963563
2823,1887.543,3274.0622927029513
7874,2732.4432,2321.645822690046
3482,5500.8396,4066.9922890677863
34,2085.2856,2625.016749817515
5087,1071.938,1433.9619063432012
2179,1053.2956,1163.545718771413
3900,1444.1202,2356.3202053890964
6556,202.4032,-136.68970921012465
2911,173.108,565.0628496256676
4422,1528.6768,3138.5121785737283
4826,2165.1816,2936.1504026963953
7839,5073.396,3929.0644485392927
2318,168.4474,791.4132970194705
6997,312.926,592.4621205292369
6505,1917.504,4454.106288472896
6957,6231.888,2842.04362885752
3251,2745.0934,2264.3091394688904
7713,316.9208,570.0179039430441
6751,1428.141,1518.8344353837483
861,126.502,-860.2775740698203
8242,605.878,1369.3208233445052
6447,2255.7304,2748.5620253985326
2782,256.333,2242.863002024393
1189,1605.9096,3100.094677155404
4671,1599.9174,1043.2210756051877
6477,2822.992,2820.0280536329124
811,2868.9322,2973.793243934308
256,259.662,867.0774441705769
6754,1148.505,1681.273962757935
2530,1641.8628,1490.2033366611079
3117,2746.425,1800.9925528591727
4244,982.7208,1692.895766481145
4556,1854.9188,1857.5387285805568
6178,1182.4608,871.2796127586275
7172,3155.892,4047.0505489690577
2652,1438.128,2892.606771496181
3414,1549.3166,3414.8886500657068
7507,2451.4756,2849.807519279087
6560,5841.0634,3135.8803251581344
2431,2348.9424,2808.989808221187
5150,107.8596,-1006.227304364578
7709,2220.443,1315.9361253050547
260,4950.8888,3579.204172161625
8113,6579.4356,3837.198372152073
4209,175.7712,724.1925890124994
2329,719.064,1205.6570151107871
2756,679.116,547.587578121143
2841,5851.0504,3201.8977668292364
4309,2694.4926,2274.807175647208
5160,458.0704,1741.1329782767218
2033,1505.3738,1539.0310228262304
4884,5635.3312,3859.74385995238
5283,1537.998,1686.8225441355057
4033,1771.028,1760.7657054117444
2100,2343.616,3433.9406405988298
