,y_test,prediction
3302,894.8352,1106.6835614987385
5568,2492.7552,3007.4648114987385
8062,2073.3012,1919.6835614987385
7902,5257.1568,3277.6835614987385
4737,1896.1984,1910.5898114987385
2242,984.7182,1962.6835614987385
5510,1597.92,2582.7148114987385
863,1707.777,1801.9648114987385
6648,1159.8236,1529.2148114987385
760,5163.9448,2855.1835614987385
6088,5946.9256,3417.0898114987385
6851,1278.336,1459.7148114987385
2703,966.7416,1498.2148114987385
5412,3705.8428,2768.5898114987385
1940,796.2968,3149.2148114987385
2873,1657.842,1953.3398114987385
1985,1705.7796,3569.6835614987385
7236,7939.665,4193.4335614987385
3063,3110.6176,3019.2148114987385
8172,2396.88,2589.4648114987385
5441,1695.1268,1122.8398114987385
1751,6404.996,3841.7148114987385
6780,4566.7222,3798.9648114987385
4397,3466.1548,2928.1835614987385
900,143.147,430.5585614987385
2724,511.3344,650.6835614987385
393,916.1408,1733.0585614987385
2707,539.298,887.7148114987385
2735,2656.542,3005.8398114987385
3864,1733.7432,2453.4335614987385
7059,155.1314,632.5585614987385
3429,3418.883,4130.7148114987385
5031,527.3136,867.5585614987385
831,5976.2208,3984.9648114987385
908,657.8104,812.0585614987385
3987,1342.2528,1362.4648114987385
420,291.6204,-280.1914385012615
2570,3643.2576,3069.7148114987385
4218,1850.924,2791.1835614987385
5658,1272.3438,1262.9648114987385
5525,830.9184,1284.8398114987385
194,5070.7328,4301.4335614987385
290,569.259,1702.1835614987385
4713,602.549,1571.4648114987385
5856,3488.1262,1812.0898114987385
4045,3089.312,3142.7148114987385
3426,2535.3664,2638.9648114987385
6073,2326.971,2470.5898114987385
6351,1800.3232,3639.1835614987385
5971,808.947,864.7148114987385
4665,2432.8332,2784.3398114987385
7308,1428.141,2134.9648114987385
7617,2625.9152,2947.1835614987385
963,2157.192,1219.6835614987385
7309,193.082,-235.19143850126147
5117,2892.901,3766.3398114987385
5953,3383.5956,1630.5898114987385
5857,3515.424,2943.6835614987385
2049,1328.271,2739.0898114987385
4655,94.5436,-1005.1914385012615
6674,125.8362,65.05856149873853
4958,5359.69,3650.4648114987385
7077,736.3748,892.4648114987385
2212,2942.836,1685.1835614987385
6554,3775.086,2917.6835614987385
2851,466.06,1502.6835614987385
159,2471.4496,2445.2148114987385
3152,885.514,2213.6835614987385
7350,3950.1914,3663.4648114987385
2400,2336.958,2855.3398114987385
1912,860.2136,851.9648114987385
3614,1488.7288,1849.2148114987385
6682,2199.1374,3373.1835614987385
4411,1779.6834,2547.4648114987385
6534,1821.6288,1916.6835614987385
6468,282.2992,1992.4648114987385
2311,231.6984,1167.4648114987385
4456,785.644,621.3398114987385
3353,628.5152,371.2148114987385
9,4710.535,3016.7148114987385
5417,2045.3376,2832.3398114987385
1139,2399.5432,3752.4335614987385
4472,365.5242,45.55856149873853
2884,3020.0688,3466.6835614987385
1314,739.038,1179.4648114987385
3345,857.5504,1742.7148114987385
227,153.134,589.5585614987385
7240,916.1408,1004.0898114987385
3904,2446.815,2667.8398114987385
3586,99.87,572.3398114987385
8209,3075.996,1662.5898114987385
634,2370.248,1881.1835614987385
8346,1596.5884,2535.2148114987385
7927,4837.7028,3701.4648114987385
747,2041.3428,2370.7148114987385
8468,467.3916,1305.7148114987385
191,4745.8224,4261.6835614987385
6672,2993.4368,3050.6835614987385
6601,319.584,1698.9648114987385
1421,2375.5744,2407.2148114987385
1461,3914.904,2931.4648114987385
530,1960.781,1674.5898114987385
5861,3364.9532,2788.3398114987385
4291,517.3266,766.8085614987385
7924,276.9728,750.0898114987385
7112,1278.336,2650.1835614987385
1460,4247.804,3368.1835614987385
7205,3004.0896,2075.1835614987385
7890,2554.0088,1412.0898114987385
291,3866.9664,4188.4335614987385
3197,3981.484,4681.6835614987385
8488,2756.412,4352.9335614987385
4348,2048.6666,1644.9648114987385
1352,2356.932,1878.6835614987385
2529,5972.226,5044.1835614987385
1710,6769.8544,4861.6835614987385
2635,5470.8786,4060.6835614987385
4578,1384.864,1750.2148114987385
3363,3572.017,3594.1835614987385
6804,1597.92,2394.6835614987385
4222,3200.5006,4148.1835614987385
6472,3202.498,3791.2148114987385
4644,3235.788,1566.4648114987385
6179,555.2772,965.3085614987385
1861,2885.5772,3978.1835614987385
3598,218.3824,-1015.4414385012615
1523,5478.2024,5423.6835614987385
6404,4508.1318,3461.9335614987385
5820,1090.5804,774.6835614987385
48,2576.646,979.4648114987385
4583,743.0328,1977.5585614987385
3791,968.739,3071.6835614987385
3635,759.012,2146.0585614987385
321,4950.8888,3554.9648114987385
4724,3044.7034,2844.2148114987385
1819,1012.016,2054.2148114987385
6306,1017.3424,2124.5898114987385
2306,3169.208,3051.7148114987385
2355,4653.942,2457.8398114987385
4630,1151.1682,616.9648114987385
1946,3448.844,2800.2148114987385
7712,1241.0512,2574.5898114987385
5377,985.384,1619.6835614987385
2455,3506.7686,2579.8398114987385
6888,203.7348,256.2148114987385
7579,1388.8588,1775.4648114987385
6224,761.0094,1420.7148114987385
4430,2684.5056,1823.2148114987385
8256,1358.232,2446.1835614987385
8086,3825.6868,3729.6835614987385
5357,5327.0658,3648.3398114987385
840,1406.1696,1500.2148114987385
8078,5145.3024,3621.8398114987385
6528,412.796,-549.9414385012615
6475,2277.036,1645.7148114987385
3013,735.709,1069.7148114987385
667,1325.6078,1897.4648114987385
6193,3475.476,3084.4648114987385
1380,1575.2828,1756.8085614987385
4677,1186.4556,1880.2148114987385
4993,331.5684,1179.4648114987385
7957,894.8352,2301.2148114987385
3553,731.0484,1982.7148114987385
3943,3327.6684,2715.4648114987385
1469,2863.6058,2713.4648114987385
2436,908.817,2161.4648114987385
3814,2649.884,4230.7148114987385
1216,1303.6364,1813.8398114987385
4031,221.7114,-613.6914385012615
5056,1805.6496,1276.4648114987385
8108,1731.08,1357.4648114987385
5007,2302.3364,1995.1835614987385
3114,459.402,1786.5585614987385
3615,460.7336,3638.0898114987385
4003,1810.976,2097.2148114987385
5668,2530.04,3885.1835614987385
2252,283.6308,485.8085614987385
5814,283.6308,1593.1835614987385
1748,2406.867,2650.6835614987385
133,101.2016,-211.94143850126147
1785,3171.8712,3850.7148114987385
1238,3559.3668,3193.9648114987385
8240,882.185,600.2148114987385
7789,838.908,736.4648114987385
5548,2956.152,2976.9335614987385
1957,3067.3406,2939.2148114987385
1453,3731.809,3235.9648114987385
2182,1113.2176,1629.3398114987385
8081,1872.2296,1291.7148114987385
7416,185.0924,-389.4414385012615
5682,1701.7848,2921.6835614987385
4651,2048.6666,2015.4648114987385
3682,2556.672,3387.1835614987385
8303,5313.7498,3585.9648114987385
1398,5191.2426,3561.4648114987385
8185,1084.5882,1959.9648114987385
4016,596.5568,527.0585614987385
2078,1022.6688,991.6835614987385
124,866.8716,1093.7148114987385
6202,1549.9824,3112.6835614987385
2826,995.371,3192.2148114987385
2044,805.618,656.7148114987385
3136,3858.9768,2923.8398114987385
4162,2992.771,1682.1835614987385
4389,89.883,-433.1914385012615
1868,1244.3802,2814.7148114987385
3657,2739.1012,1891.3398114987385
2738,1861.5768,2410.5898114987385
5679,2596.62,3084.6835614987385
7271,1298.31,2284.1835614987385
8505,2117.244,3066.1835614987385
5191,1301.639,1215.4648114987385
6811,75.9012,-335.9414385012615
3733,569.259,4301.6835614987385
6958,466.06,394.6835614987385
5186,2799.689,1644.6835614987385
976,474.0496,48.30856149873853
4749,908.1512,1369.9648114987385
2916,2536.698,2789.1835614987385
5020,619.8598,1439.4648114987385
2149,1537.998,1292.8398114987385
7226,579.246,1648.8398114987385
7980,171.7764,-354.9414385012615
185,1012.016,1367.6835614987385
843,2896.23,1700.2148114987385
1815,1977.426,3126.4648114987385
3908,1304.968,1492.6835614987385
5045,593.2278,3153.4648114987385
5695,1436.7964,1171.8398114987385
7193,2037.348,1755.4648114987385
3872,2556.672,2811.5898114987385
8206,360.8636,1042.0585614987385
1051,1810.976,3141.1835614987385
4812,91.8804,-1017.9414385012615
4721,1145.176,2323.9335614987385
6365,1677.816,1801.0898114987385
6208,183.7608,-434.6914385012615
3435,5069.4012,3030.4648114987385
3071,3691.1952,2799.5898114987385
4382,889.5088,1599.0585614987385
2164,910.8144,2107.6835614987385
5526,329.571,19.558561498738527
5344,135.8232,-1248.4414385012615
7995,4037.4112,3709.4648114987385
5651,1340.2554,1907.0898114987385
2272,1478.076,794.1835614987385
2846,492.692,3533.3398114987385
475,1193.1136,1310.4648114987385
5537,690.4346,689.2148114987385
8403,3984.1472,2539.7148114987385
6030,2390.8878,1883.7148114987385
7948,2848.2924,2303.2148114987385
4586,2053.3272,2723.9648114987385
8171,222.3772,1870.9648114987385
597,5770.4886,3350.5898114987385
3432,88.5514,-462.9414385012615
4141,5000.8238,4056.6835614987385
8458,452.744,1764.0585614987385
1246,1619.2256,1633.9648114987385
3220,2530.7058,1883.3398114987385
1387,1989.4104,1950.9648114987385
2938,798.96,1644.7148114987385
1167,1737.738,1576.4648114987385
6810,3589.9936,3423.6835614987385
6470,4152.5946,3101.2148114987385
3200,2040.0112,3988.4648114987385
1995,732.38,706.1835614987385
5983,1627.881,1810.6835614987385
6328,1310.2944,1761.1835614987385
6610,758.3462,817.8398114987385
153,898.83,1857.1835614987385
4706,4306.3944,3093.6835614987385
8218,3825.6868,2476.2148114987385
1761,2841.6344,2150.2148114987385
3701,1970.768,1446.3398114987385
275,7298.4996,4168.6835614987385
4991,8508.924,3843.3398114987385
143,2676.516,2831.5898114987385
5743,4807.076,3973.8398114987385
6701,1298.31,1617.1835614987385
3431,679.116,1059.4648114987385
5876,219.714,37.55856149873853
7560,7322.4684,3007.7148114987385
7983,2552.6772,2203.1835614987385
5984,143.8128,834.5898114987385
2717,4063.3774,3852.2148114987385
4880,335.5632,600.9648114987385
3164,455.4072,1789.5585614987385
7306,1062.6168,639.4648114987385
4390,683.1108,1775.5898114987385
7985,2916.204,2437.2148114987385
7611,1290.9862,2585.9648114987385
272,1929.4884,1374.5898114987385
2648,6306.4576,4582.6835614987385
875,2808.3444,2314.7148114987385
3098,9467.676,5645.4335614987385
1926,2167.8448,3089.7148114987385
6798,175.7712,-328.9414385012615
4166,1904.188,1524.2148114987385
7025,6076.0908,3805.4648114987385
5114,351.5424,813.6835614987385
6339,976.7286,1735.5898114987385
2243,2037.348,3673.0898114987385
3662,3621.2862,2602.0898114987385
2406,3243.7776,1861.6835614987385
8228,1813.6392,2438.1835614987385
2460,2187.153,2228.6835614987385
6467,2603.278,2519.3398114987385
7332,431.4384,604.5585614987385
7225,4194.54,3252.8398114987385
7809,1342.2528,1801.5585614987385
6204,677.1186,1774.3085614987385
5430,1576.6144,3139.7148114987385
3563,801.6232,925.8398114987385
6596,1705.1138,2234.4648114987385
1433,843.5686,1938.1835614987385
6153,2067.309,2870.6835614987385
751,3435.528,2737.7148114987385
6051,5779.144,3821.1835614987385
1916,2181.1608,1674.5898114987385
3652,2940.1728,2921.1835614987385
8243,2362.9242,2841.1835614987385
1008,1334.2632,1700.7148114987385
3617,591.2304,807.7148114987385
2393,1168.479,974.7148114987385
472,8114.7704,4412.6835614987385
5094,894.8352,784.6835614987385
4838,509.337,1811.7148114987385
4774,2283.0282,3964.5898114987385
2036,1911.5118,2745.0898114987385
2545,739.038,1922.1835614987385
8280,4326.3684,3492.2148114987385
4945,1403.5064,1274.4648114987385
3169,1488.7288,1530.0898114987385
4500,1332.2658,987.4648114987385
2017,756.3488,1399.5585614987385
7710,255.6672,371.8398114987385
3885,343.5528,941.7148114987385
439,3600.6464,3376.1835614987385
263,5359.69,3707.7148114987385
7319,3316.3498,3114.7148114987385
5092,229.701,-632.9414385012615
7321,1651.184,2674.9648114987385
893,729.051,2336.2148114987385
1479,4492.8184,2244.6835614987385
1129,174.4396,-436.9414385012615
7379,555.2772,1085.5585614987385
6809,4731.1748,4020.0898114987385
8270,1937.478,2751.7148114987385
2971,1757.712,1343.2148114987385
2402,3756.4436,3800.9335614987385
2247,5105.3544,2990.8398114987385
121,2085.9514,2412.1835614987385
818,322.2472,1303.8398114987385
4700,2759.0752,2830.9648114987385
4448,181.0976,761.8398114987385
4346,9251.9568,5513.1835614987385
1906,4916.933,3691.1835614987385
7097,3635.268,2281.9648114987385
6318,253.004,508.9648114987385
5768,2708.4744,2504.5898114987385
1457,2826.321,3105.7148114987385
6580,3803.0496,2438.0898114987385
4658,543.2928,759.1835614987385
7592,6066.7696,4273.6835614987385
8191,1286.3256,878.7148114987385
2150,1687.1372,1961.0898114987385
496,2348.9424,3032.8398114987385
7422,868.869,1527.4648114987385
2646,3282.394,1682.9648114987385
735,1751.054,2820.6835614987385
7360,2748.4224,3657.9648114987385
2456,3560.6984,1668.4648114987385
4799,454.0756,804.9648114987385
5566,986.7156,923.5898114987385
5988,2217.114,3525.2148114987385
6143,787.6414,1809.3398114987385
2608,1949.4624,1960.7148114987385
6023,1492.0578,858.1835614987385
3192,387.4956,1215.0585614987385
812,3617.9572,2543.4648114987385
5806,622.523,2045.6835614987385
1775,2748.4224,2431.6835614987385
146,6301.1312,3433.1835614987385
3669,1312.9576,1259.0898114987385
206,780.9834,776.9648114987385
1294,5382.993,4034.9648114987385
3719,1038.648,1522.4648114987385
2103,5768.4912,3823.2148114987385
2876,885.514,1083.4648114987385
3699,415.4592,992.0898114987385
5358,4288.4178,3590.7148114987385
4762,2024.032,1692.8398114987385
6266,89.2172,-1143.9414385012615
3689,671.1264,2143.6835614987385
8382,3103.9596,2260.4648114987385
2670,1611.236,2618.1835614987385
240,6795.1548,3917.3398114987385
579,1547.3192,1781.5898114987385
6256,1771.028,1342.6835614987385
698,761.0094,2091.5585614987385
4490,402.809,1274.7148114987385
4279,1895.5326,2144.1835614987385
142,2143.876,1712.3398114987385
3263,3318.3472,3802.1835614987385
6924,1102.5648,1148.7148114987385
3501,5145.3024,3912.0898114987385
1856,2181.1608,1357.9648114987385
6548,447.4176,1021.3398114987385
3021,2721.7904,1593.6835614987385
7127,539.298,1727.9648114987385
2372,3803.0496,2853.0898114987385
4183,355.5372,1018.2148114987385
6137,3635.268,3887.0898114987385
6327,344.8844,830.3085614987385
7992,2440.8228,3033.1835614987385
5418,4729.8432,2945.6835614987385
2465,4580.704,3692.5898114987385
991,9133.4444,5294.9335614987385
6330,2143.876,1262.4648114987385
3054,142.4812,390.5585614987385
7439,2816.334,2505.1835614987385
3890,1561.9668,4320.2148114987385
2636,2673.8528,2789.6835614987385
899,1725.7536,3400.3398114987385
6010,1278.336,1657.9648114987385
4426,1105.8938,1582.7148114987385
1399,1808.9786,1590.9648114987385
252,759.012,1079.2148114987385
7596,3735.8038,3417.6835614987385
1839,363.5268,1019.8085614987385
718,2358.2636,2690.4648114987385
8235,551.2824,1077.3085614987385
5023,2546.685,1722.0898114987385
2962,774.9912,2248.8085614987385
3860,639.168,971.1835614987385
2131,115.8492,-10.441438501261473
6323,2410.196,3338.6835614987385
6972,1944.136,3126.1835614987385
8519,549.285,1764.4648114987385
2535,8760.5964,4159.3398114987385
5432,2852.2872,1714.4648114987385
7753,457.4046,421.8085614987385
8104,1470.0864,1996.9648114987385
3658,5093.37,3042.4335614987385
7037,539.298,1516.4648114987385
3942,4725.8484,2940.2148114987385
756,1061.951,1527.9648114987385
1182,366.19,637.3398114987385
3233,1388.8588,1517.9648114987385
5216,2783.044,3405.9335614987385
3998,529.311,1738.8398114987385
3757,8958.339,4628.9335614987385
7465,2302.3364,2770.8398114987385
4480,3797.7232,2662.9648114987385
8149,202.4032,1710.6835614987385
1843,1468.089,2585.8398114987385
230,4769.1254,4042.4335614987385
2043,1637.868,1697.2148114987385
2994,3079.9908,2758.9648114987385
6049,923.4646,464.3398114987385
5436,767.0016,826.0898114987385
5690,4869.6612,3376.1835614987385
7640,697.7584,1444.4648114987385
5796,5339.0502,2806.2148114987385
8230,703.0848,798.1835614987385
6685,515.3292,945.8085614987385
731,1039.9796,789.5898114987385
7093,1037.3164,833.9648114987385
1369,1985.4156,2154.6835614987385
4587,3159.8868,2367.9648114987385
2943,575.2512,1184.5585614987385
695,2488.7604,3276.4335614987385
7249,1829.6184,2118.0898114987385
1670,255.0014,2106.0585614987385
5124,847.5634,2196.6835614987385
4792,2444.8176,2599.0898114987385
8094,116.515,57.05856149873853
1120,1482.0708,1662.5585614987385
3822,1754.383,2427.9335614987385
3281,3440.8544,2809.3398114987385
6883,150.4708,-650.1914385012615
3027,5920.2936,2440.6835614987385
7681,575.2512,839.2148114987385
5751,490.6946,587.1835614987385
7175,2293.681,2485.8398114987385
1202,2233.0932,3478.5898114987385
6856,2526.711,3624.7148114987385
3170,663.1368,1499.7148114987385
4747,3263.7516,3458.0898114987385
3542,5512.824,3919.9648114987385
6886,8217.3036,5348.4335614987385
113,4097.3332,3386.6835614987385
5473,3846.9924,3343.6835614987385
4771,3057.3536,3282.9648114987385
2759,1540.6612,1819.3398114987385
7685,942.7728,3700.1835614987385
2936,1261.691,4095.9648114987385
8451,3254.4304,3997.1835614987385
6516,1937.478,2701.3398114987385
2909,905.488,939.0898114987385
3939,1151.1682,2606.2148114987385
1696,254.3356,2198.5585614987385
2063,1779.0176,1732.0898114987385
6603,958.752,1572.1835614987385
2228,969.4048,3892.5898114987385
3253,1231.73,2056.0898114987385
3378,1757.712,1853.4648114987385
4064,1989.4104,3512.2148114987385
6214,1410.8302,3238.1835614987385
1043,7152.0236,4406.9335614987385
1531,2043.3402,2399.4335614987385
6065,3954.852,3100.0898114987385
12,1589.2646,2434.2148114987385
1564,6179.9556,2911.6835614987385
6403,2106.5912,2386.1835614987385
1568,2173.1712,2067.3398114987385
4508,508.6712,1992.4648114987385
1982,1603.2464,1932.2148114987385
5765,4180.5582,2807.7148114987385
3519,2087.283,1798.1835614987385
2055,37.2848,-1166.9414385012615
1867,209.727,1371.8085614987385
6782,3020.0688,4036.1835614987385
6736,1442.7886,1962.2148114987385
1567,3095.97,3317.5898114987385
5489,607.2096,1599.9648114987385
8217,2726.451,2585.6835614987385
2521,4234.488,2892.5898114987385
5342,2540.6928,3132.2148114987385
5101,219.0482,1656.5585614987385
6263,2808.3444,2308.9648114987385
4598,7150.692,5232.6835614987385
1678,1277.0044,2630.0898114987385
7524,3295.71,2198.9648114987385
3367,355.5372,1041.1835614987385
4986,2306.997,1754.2148114987385
7589,1960.1152,2020.7148114987385
1086,4420.912,3481.3398114987385
6914,1340.2554,1986.7148114987385
1983,2709.806,1915.7148114987385
806,2037.348,2355.5898114987385
4717,37.9506,-1157.4414385012615
7754,1118.544,745.2148114987385
678,2870.9296,1883.8398114987385
1318,2864.2716,2584.8398114987385
6661,3111.9492,2639.6835614987385
2193,1062.6168,2866.9648114987385
2310,2067.309,3575.7148114987385
2229,4933.578,3572.6835614987385
6546,3139.9128,2834.8398114987385
7652,1062.6168,905.6835614987385
7811,4170.5712,2332.6835614987385
3865,175.7712,904.5585614987385
6191,3145.905,2925.8398114987385
5584,5077.3908,2622.7148114987385
5388,4965.5364,3209.3398114987385
1484,3848.324,3168.2148114987385
3585,1448.7808,2838.6835614987385
1520,1182.4608,2331.7148114987385
3518,4202.5296,4189.6835614987385
5078,2796.36,3656.7148114987385
4130,327.5736,695.3085614987385
4265,36.619,-1243.9414385012615
7294,1930.82,1638.1835614987385
6,343.5528,1006.1835614987385
4641,2221.1088,1479.2148114987385
783,3364.9532,2884.1835614987385
3099,1618.5598,2004.1835614987385
8115,579.246,623.4648114987385
4625,3551.3772,3958.8398114987385
8,1076.5986,1617.4648114987385
7568,379.506,1069.3085614987385
5588,2854.9504,2818.9648114987385
1702,5326.4,2604.4648114987385
2883,3113.2808,3558.4648114987385
517,372.848,355.6835614987385
5907,647.1576,848.9648114987385
6644,50.6008,-967.6914385012615
993,2836.308,2315.3398114987385
1136,1012.016,2298.1835614987385
3032,2458.1336,3006.3398114987385
3780,4604.6728,4286.1835614987385
3931,1154.4972,3123.4648114987385
2702,347.5476,908.3085614987385
3498,6458.26,4100.1835614987385
7329,1034.6532,1258.6835614987385
4532,479.376,762.6835614987385
6226,5226.53,3327.6835614987385
3456,4133.2864,4154.6835614987385
3018,155.1314,629.0585614987385
7216,745.696,651.7148114987385
1771,3078.6592,2899.3398114987385
7998,109.857,15.058561498738527
4117,234.3616,60.30856149873853
4476,1797.66,1471.2148114987385
4860,722.393,1663.1835614987385
1700,7116.0704,5060.4335614987385
3646,4258.4568,2610.9648114987385
1001,703.0848,1936.9648114987385
7539,7017.532,5056.4335614987385
5591,317.5866,775.7148114987385
371,384.8324,1356.0585614987385
5340,5049.4272,3350.7148114987385
826,5182.5872,2626.1835614987385
2932,5715.2272,3193.9648114987385
402,6911.004,3659.4648114987385
4463,2570.6538,3133.8398114987385
2196,459.402,427.7148114987385
3655,1928.1568,1580.8398114987385
2602,3006.087,2236.4648114987385
7856,6064.1064,4419.4335614987385
7851,3528.74,2296.4648114987385
3594,1926.1594,2694.1835614987385
1784,4138.6128,2383.5898114987385
1160,3129.26,2245.1835614987385
7842,386.8298,854.1835614987385
4821,2290.352,3589.6835614987385
6760,1470.0864,1734.9648114987385
1196,3661.9,3081.3398114987385
6297,2227.101,2327.1835614987385
5266,2073.967,2450.6835614987385
220,1995.4026,902.7148114987385
6211,539.298,723.9648114987385
3424,1174.4712,2770.1835614987385
8080,3002.758,2397.1835614987385
3034,1655.1788,1237.8398114987385
4156,5238.5144,2928.6835614987385
364,182.4292,1025.0585614987385
7038,1030.6584,3263.4335614987385
5665,4693.89,4521.6835614987385
6992,1406.1696,1252.9648114987385
7881,469.389,616.5585614987385
1281,4264.449,2012.0898114987385
5757,484.7024,415.6835614987385
6040,110.5228,-945.9414385012615
130,7968.2944,4292.1835614987385
302,5895.659,2610.8398114987385
5855,3554.7062,3041.6835614987385
6166,406.138,716.9648114987385
1790,4111.9808,4074.9648114987385
3471,2153.1972,1660.9648114987385
5807,804.2864,1283.5898114987385
4100,5141.3076,3076.5898114987385
235,2293.0152,4745.1835614987385
4642,1225.072,1081.7148114987385
4314,5106.686,3147.7148114987385
1108,1606.5754,1387.2148114987385
1232,4845.0266,4026.7148114987385
5221,3769.7596,2951.6835614987385
7257,5536.7928,3142.2148114987385
862,2014.7108,1933.3398114987385
1361,2700.4848,3594.2148114987385
8318,316.9208,655.8085614987385
3937,1330.2684,2306.2148114987385
8247,1577.946,1789.2148114987385
4668,1382.2008,1975.7148114987385
1370,5954.2494,2986.4648114987385
7715,3301.0364,2861.1835614987385
6435,3563.3616,2341.8398114987385
730,886.8456,897.9648114987385
555,1757.712,1363.7148114987385
7883,1270.3464,1687.6835614987385
4050,6114.7072,4412.1835614987385
1774,3787.0704,4181.6835614987385
5161,1534.0032,1599.6835614987385
7944,961.4152,829.2148114987385
4592,399.48,701.4648114987385
8126,3520.0846,3062.6835614987385
3991,980.0576,2050.5898114987385
3368,2257.062,2050.5898114987385
5990,1547.3192,4979.9335614987385
910,727.0536,482.0898114987385
2293,8604.7992,3795.1835614987385
1881,3415.554,2997.8398114987385
5014,425.4462,556.0585614987385
5852,3615.294,3939.2148114987385
3631,5400.9696,3352.4648114987385
2543,1230.3984,1556.1835614987385
1173,5404.9644,3574.4335614987385
2731,525.982,1669.5898114987385
1027,830.9184,887.2148114987385
5454,3094.6384,3130.3398114987385
7587,1731.7458,1669.0898114987385
2171,4958.8784,4189.2148114987385
443,2133.2232,1896.5898114987385
2378,3205.1612,3259.9335614987385
84,3091.9752,4167.1835614987385
3262,1544.656,1248.8398114987385
4121,633.8416,1476.4648114987385
729,5113.344,4001.6835614987385
7728,1944.136,1557.4648114987385
3073,6893.0274,3680.8398114987385
5842,1014.6792,1090.2148114987385
5782,2117.244,2733.1835614987385
2861,6048.793,4083.7148114987385
5153,4374.306,3857.4335614987385
1974,4548.0798,2666.9648114987385
3358,2460.7968,1744.7148114987385
8117,1225.072,3883.5898114987385
2728,171.7764,1608.3085614987385
281,6088.0752,3877.0898114987385
7177,1697.79,1569.1835614987385
1939,2277.036,1830.1835614987385
8001,4233.1564,3891.1835614987385
2913,982.055,2873.9648114987385
8100,3775.086,3079.5898114987385
4174,126.502,1046.9648114987385
7829,5283.123,5119.9335614987385
534,2684.5056,2361.3398114987385
6326,940.7754,1740.0898114987385
2048,849.5608,704.2148114987385
539,2719.793,2314.3398114987385
4372,2696.49,2421.7148114987385
1554,4153.9262,3908.9648114987385
1715,886.8456,430.0585614987385
7237,1125.8678,971.3398114987385
1551,2330.3,2632.4648114987385
3572,2407.5328,2419.0898114987385
6397,1864.24,3710.2148114987385
8252,1823.6262,2731.6835614987385
1362,1581.9408,2009.1835614987385
4763,4207.856,4250.9648114987385
7024,1422.1488,2496.9648114987385
269,2516.724,2770.2148114987385
661,7443.644,4089.1835614987385
7259,3483.4656,2347.4648114987385
4375,2546.685,2508.1835614987385
5523,663.1368,1769.8398114987385
774,1331.6,2725.6835614987385
2999,2141.2128,2826.4648114987385
5976,447.4176,693.2148114987385
4008,1640.5312,2333.8398114987385
2995,5466.8838,5526.1835614987385
2501,1904.188,3092.4648114987385
5169,1701.7848,3036.1835614987385
5832,192.4162,1198.5585614987385
5915,1264.3542,2243.6835614987385
2754,2163.85,1428.7148114987385
8431,848.895,999.2148114987385
4172,1629.8784,2557.8398114987385
7612,36.619,-1272.9414385012615
2513,3119.9388,2348.1835614987385
6845,4804.4128,3470.9648114987385
6954,2450.144,2447.4648114987385
2235,1992.0736,1895.6835614987385
8254,1985.4156,2260.2148114987385
2584,2402.2064,1709.7148114987385
6048,2281.6966,1745.2148114987385
5255,4261.12,4828.6835614987385
322,958.752,942.6835614987385
7272,2659.871,2529.6835614987385
4429,3739.1328,3643.5898114987385
5606,447.4176,777.0585614987385
4890,1181.795,3393.1835614987385
3838,671.1264,998.2148114987385
3213,7247.233,4788.1835614987385
5609,2406.2012,2880.6835614987385
2823,1887.543,3272.5898114987385
7874,2732.4432,2319.6835614987385
3482,5500.8396,4068.4335614987385
34,2085.2856,2621.1835614987385
5087,1071.938,1435.3398114987385
2179,1053.2956,1164.8398114987385
3900,1444.1202,2356.8398114987385
6556,202.4032,-133.69143850126147
2911,173.108,561.5898114987385
4422,1528.6768,3138.7148114987385
4826,2165.1816,2936.8398114987385
7839,5073.396,3925.3398114987385
2318,168.4474,793.8085614987385
6997,312.926,592.5585614987385
6505,1917.504,4456.1835614987385
6957,6231.888,2839.7148114987385
3251,2745.0934,2261.9648114987385
7713,316.9208,570.0585614987385
6751,1428.141,1520.4648114987385
861,126.502,-859.9414385012615
8242,605.878,1369.7148114987385
6447,2255.7304,2750.1835614987385
2782,256.333,2242.5585614987385
1189,1605.9096,3101.7148114987385
4671,1599.9174,1042.7148114987385
6477,2822.992,2820.6835614987385
811,2868.9322,2976.1835614987385
256,259.662,864.4648114987385
6754,1148.505,1681.5585614987385
2530,1641.8628,1488.3398114987385
3117,2746.425,1802.4648114987385
4244,982.7208,1693.5898114987385
4556,1854.9188,1856.5898114987385
6178,1182.4608,870.5898114987385
7172,3155.892,4044.8398114987385
2652,1438.128,2893.6835614987385
3414,1549.3166,3416.9335614987385
7507,2451.4756,2847.9648114987385
6560,5841.0634,3136.2148114987385
2431,2348.9424,2812.4335614987385
5150,107.8596,-1009.4414385012615
7709,2220.443,1316.4648114987385
260,4950.8888,3579.5898114987385
8113,6579.4356,3837.6835614987385
4209,175.7712,726.1835614987385
2329,719.064,1205.9648114987385
2756,679.116,546.4648114987385
2841,5851.0504,3200.9648114987385
4309,2694.4926,2275.3398114987385
5160,458.0704,1740.8085614987385
2033,1505.3738,1539.1835614987385
4884,5635.3312,3860.8398114987385
5283,1537.998,1684.8398114987385
4033,1771.028,1761.2148114987385
2100,2343.616,3431.5898114987385
2606,467.3916,746.1835614987385
1487,2241.0828,3930.1835614987385
5747,4379.6324,3212.2148114987385
5567,946.7676,1783.2148114987385
6805,882.185,935.3085614987385
